subject,code,course,section,type,days,time
BME,597,Independent Study,27,Independent Study,,TBA
BME,597,Independent Study,33,Independent Study,,TBA
BME,597,Independent Study,34,Independent Study,,TBA
BME,597,Independent Study,35,Independent Study,,TBA
BME,597,Independent Study,36,Independent Study,,TBA
BME,597,Independent Study,37,Independent Study,,TBA
BME,597,Independent Study,38,Independent Study,,TBA
BME,597,Independent Study,39,Independent Study,,TBA
BME,598,Project,05,Independent Study,,TBA
BME,598,Project,12,Independent Study,,TBA
BME,598,Project,20,Independent Study,,TBA
BME,598,Project,21,Independent Study,,TBA
BME,598,Project,23,Independent Study,,TBA
BME,598,Project,25,Independent Study,,TBA
BME,598,Project,26,Independent Study,,TBA
BME,598,Project,27,Independent Study,,TBA
BME,598,Project,33,Independent Study,,TBA
BME,598,Project,34,Independent Study,,TBA
BME,598,Project,35,Independent Study,,TBA
BME,598,Project,36,Independent Study,,TBA
BME,598,Project,37,Independent Study,,TBA
BME,598,Project,38,Independent Study,,TBA
BME,598,Project,39,Independent Study,,TBA
BME,599,Thesis,05,Independent Study,,TBA
BME,599,Thesis,12,Independent Study,,TBA
BME,599,Thesis,20,Independent Study,,TBA
BME,599,Thesis,21,Independent Study,,TBA
BME,599,Thesis,23,Independent Study,,TBA
BME,599,Thesis,25,Independent Study,,TBA
BME,599,Thesis,26,Independent Study,,TBA
BME,599,Thesis,31,Independent Study,,TBA
BME,599,Thesis,32,Independent Study,,TBA
BME,599,Thesis,33,Independent Study,,TBA
BME,599,Thesis,34,Independent Study,,TBA
BME,599,Thesis,35,Independent Study,,TBA
BME,599,Thesis,36,Independent Study,,TBA
BME,599,Thesis,37,Independent Study,,TBA
BME,599,Thesis,38,Independent Study,,TBA
BME,599,Thesis,39,Independent Study,,TBA
BME,682X,Emerging Methods & App in BME,A 0,Lecture,T,2:50 pm - 4:30 pm
BME,682X,Emerging Methods & App in BME,A50,Activity,T,9:00 am - 12:00 pm
BME,682X,Emerging Methods & App in BME,A51,Activity,R,9:00 am - 12:00 pm
BME,682X,Emerging Methods & App in BME,A52,Activity,R,1:30 pm - 4:30 pm
BME,690,Adv Grad Sem & Writing in BME,01,Seminar,F,10:05 am - 11:30 am
BME,697,Advanced Independent Study,05,Independent Study,,TBA
BME,697,Advanced Independent Study,12,Independent Study,,TBA
BME,697,Advanced Independent Study,20,Independent Study,,TBA
BME,697,Advanced Independent Study,21,Independent Study,,TBA
BME,697,Advanced Independent Study,23,Independent Study,,TBA
BME,697,Advanced Independent Study,25,Independent Study,,TBA
BME,697,Advanced Independent Study,26,Independent Study,,TBA
BME,697,Advanced Independent Study,31,Independent Study,,TBA
BME,697,Advanced Independent Study,33,Independent Study,,TBA
BME,697,Advanced Independent Study,34,Independent Study,,TBA
BME,697,Advanced Independent Study,35,Independent Study,,TBA
BME,697,Advanced Independent Study,36,Independent Study,,TBA
BME,697,Advanced Independent Study,37,Independent Study,,TBA
BME,697,Advanced Independent Study,38,Independent Study,,TBA
BME,697,Advanced Independent Study,39,Independent Study,,TBA
BME,698,Predissertation Research,05,Independent Study,,TBA
BME,698,Predissertation Research,12,Independent Study,,TBA
BME,698,Predissertation Research,20,Independent Study,,TBA
BME,698,Predissertation Research,21,Independent Study,,TBA
BME,698,Predissertation Research,22,Independent Study,,TBA
BME,698,Predissertation Research,23,Independent Study,,TBA
BME,698,Predissertation Research,25,Independent Study,,TBA
BME,698,Predissertation Research,26,Independent Study,,TBA
BME,698,Predissertation Research,27,Independent Study,,TBA
BME,698,Predissertation Research,34,Independent Study,,TBA
BME,698,Predissertation Research,35,Independent Study,,TBA
BME,698,Predissertation Research,36,Independent Study,,TBA
BME,698,Predissertation Research,37,Independent Study,,TBA
BME,698,Predissertation Research,38,Independent Study,,TBA
BME,698,Predissertation Research,39,Independent Study,,TBA
BME,699,Dissertation Research,05,Independent Study,,TBA
BME,699,Dissertation Research,12,Independent Study,,TBA
BME,699,Dissertation Research,20,Independent Study,,TBA
BME,699,Dissertation Research,21,Independent Study,,TBA
BME,699,Dissertation Research,23,Independent Study,,TBA
BME,699,Dissertation Research,25,Independent Study,,TBA
BME,699,Dissertation Research,26,Independent Study,,TBA
BME,699,Dissertation Research,27,Independent Study,,TBA
BME,699,Dissertation Research,33,Independent Study,,TBA
BME,699,Dissertation Research,34,Independent Study,,TBA
BME,699,Dissertation Research,35,Independent Study,,TBA
BME,699,Dissertation Research,36,Independent Study,,TBA
BME,699,Dissertation Research,37,Independent Study,,TBA
BME,699,Dissertation Research,38,Independent Study,,TBA
BME,699,Dissertation Research,39,Independent Study,,TBA
BME,700,Continuous Registration,05,Independent Study,,TBA
BME,700,Continuous Registration,12,Independent Study,,TBA
BME,700,Continuous Registration,20,Independent Study,,TBA
BME,700,Continuous Registration,21,Independent Study,,TBA
BME,700,Continuous Registration,23,Independent Study,,TBA
BME,700,Continuous Registration,25,Independent Study,,TBA
BME,700,Continuous Registration,26,Independent Study,,TBA
BME,700,Continuous Registration,33,Independent Study,,TBA
BME,700,Continuous Registration,34,Independent Study,,TBA
BME,700,Continuous Registration,35,Independent Study,,TBA
BME,700,Continuous Registration,36,Independent Study,,TBA
BME,700,Continuous Registration,37,Independent Study,,TBA
BME,700,Continuous Registration,38,Independent Study,,TBA
BME,700,Continuous Registration,39,Independent Study,,TBA
CCPA,360,Community Schools,01,Discussion,R,1:40 pm - 4:40 pm
CCPA,580,Intro to Graduate Writing/APA,01,Discussion,M,12:00 pm - 1:00 pm
CCPA,580,Intro to Graduate Writing/APA,02,Discussion,T,4:45 pm - 5:45 pm
CCPA,580,Intro to Graduate Writing/APA,03,Discussion,,TBA
CCPA,581,Intermediate Grad Writing/APA,01,Discussion,W,12:00 pm - 1:00 pm
CCPA,581,Intermediate Grad Writing/APA,02,Discussion,R,4:45 pm - 5:45 pm
CCPA,603,Quantitative Analysis,01,Seminar,T,4:25 pm - 7:25 pm
CCPA,611,Conceptualize & Research Comm,01,Seminar,W,1:40 pm - 4:40 pm
CCPA,651,ProSem II: Teaching & Learning,01,Seminar,M,12:00 pm - 1:00 pm
CCPA,680G,Adv Quant Methods for CBR,01,Discussion,T,1:40 pm - 4:40 pm
CCPA,690,Research Experience I,02,Independent Study,,TBA
CCPA,690,Research Experience I,07,Independent Study,,TBA
CCPA,691,Research Experience II,06,Independent Study,,TBA
CCPA,691,Research Experience II,07,Independent Study,,TBA
CCPA,697,Independent Study,01,Independent Study,,TBA
CCPA,697,Independent Study,02,Independent Study,,TBA
CCPA,697,Independent Study,03,Independent Study,,TBA
CCPA,697,Independent Study,04,Independent Study,,TBA
CCPA,697,Independent Study,05,Independent Study,,TBA
CCPA,697,Independent Study,06,Independent Study,,TBA
CCPA,697,Independent Study,07,Independent Study,,TBA
CCPA,697,Independent Study,08,Independent Study,,TBA
CCPA,697,Independent Study,09,Independent Study,,TBA
CCPA,697,Independent Study,10,Independent Study,,TBA
CCPA,697,Independent Study,11,Independent Study,,TBA
CCPA,697,Independent Study,12,Independent Study,,TBA
CCPA,697,Independent Study,13,Independent Study,,TBA
CCPA,697,Independent Study,14,Independent Study,,TBA
CCPA,697,Independent Study,15,Independent Study,,TBA
CCPA,697,Independent Study,16,Independent Study,,TBA
CCPA,697,Independent Study,17,Independent Study,,TBA
CCPA,697,Independent Study,18,Independent Study,,TBA
CCPA,697,Independent Study,19,Independent Study,,TBA
CCPA,697,Independent Study,20,Independent Study,,TBA
CCPA,697,Independent Study,21,Independent Study,,TBA
CCPA,697,Independent Study,22,Independent Study,,TBA
CCPA,697,Independent Study,23,Independent Study,,TBA
CCPA,697,Independent Study,24,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,01,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,02,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,03,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,04,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,05,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,06,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,07,Independent Study,,TBA
CCPA,698,Pre-Dissertation Research,15,Independent Study,,TBA
CCPA,699,Dissertation,01,Independent Study,,TBA
CCPA,699,Dissertation,02,Independent Study,,TBA
CCPA,699,Dissertation,03,Independent Study,,TBA
CCPA,699,Dissertation,04,Independent Study,,TBA
CCPA,699,Dissertation,05,Independent Study,,TBA
CCPA,699,Dissertation,06,Independent Study,,TBA
CCPA,699,Dissertation,07,Independent Study,,TBA
CCPA,699,Dissertation,08,Independent Study,,TBA
CCPA,699,Dissertation,09,Independent Study,,TBA
CCPA,699,Dissertation,10,Independent Study,,TBA
CCPA,699,Dissertation,11,Independent Study,,TBA
CCPA,699,Dissertation,12,Independent Study,,TBA
CCPA,699,Dissertation,13,Independent Study,,TBA
CCPA,700,Continuous Registration,01,Independent Study,,TBA
CDCI,385,Prof Internship Pgm Oral Comm,11,Internship,T,10:05 am - 11:05 am
CDCI,385,Prof Internship Pgm Oral Comm,12,Internship,T,4:25 pm - 5:25 pm
CDCI,385,Prof Internship Pgm Oral Comm,15,Internship,W,1:40 pm - 2:40 pm
CDCI,385,Prof Internship Pgm Oral Comm,16,Internship,M,10:50 am - 11:50 am
CDCI,385,Prof Internship Pgm Oral Comm,18,Internship,T,10:05 am - 11:05 am
CDCI,385,Prof Internship Pgm Oral Comm,23,Internship,,TBA
CDCI,395,Professional Internship Pgm,01,Internship,F,10:50 am - 11:50 am
CDCI,395,Professional Internship Pgm,02,Internship,F,10:50 am - 11:50 am
CDCI,395,Professional Internship Pgm,05,Internship,,TBA
CDCI,395,Professional Internship Pgm,06,Internship,,TBA
CDCI,395,Professional Internship Pgm,07,Internship,MW,3:30 pm - 4:30 pm
CDCI,395,Professional Internship Pgm,08,Internship,M,4:40 pm - 5:40 pm
CDCI,395,Professional Internship Pgm,09,Internship,F,8:30 am - 9:30 am
CDCI,395,Professional Internship Pgm,10,Internship,WF,3:00 pm - 4:25 pm
CDCI,395,Professional Internship Pgm,12,Internship,W,6:00 pm - 7:00 pm
CDCI,395,Professional Internship Pgm,14,Internship,F,2:30 pm - 4:30 pm
CDCI,395,Professional Internship Pgm,16,Internship,W,5:00 pm - 6:00 pm
CDCI,395,Professional Internship Pgm,18,Internship,W,4:40 pm - 5:40 pm
CDCI,395,Professional Internship Pgm,19,Internship,R,2:50 pm - 3:50 pm
CDCI,395,Professional Internship Pgm,20,Internship,MW,2:20 pm - 3:20 pm
CDCI,395,Professional Internship Pgm,22,Internship,MW,4:00 pm - 4:50 pm
CDCI,395,Professional Internship Pgm,23,Internship,W,6:00 pm - 7:00 pm
CDCI,395,Professional Internship Pgm,24,Internship,W,10:00 am - 11:00 am
CDCI,395,Professional Internship Pgm,25,Internship,W,6:00 pm - 7:00 pm
CDCI,395,Professional Internship Pgm,27,Internship,T,4:25 pm - 5:25 pm
CDCI,395,Professional Internship Pgm,29,Internship,M,5:50 pm - 6:50 pm
CDCI,395,Professional Internship Pgm,44,Internship,R,2:50 pm - 3:50 pm
CDCI,395,Professional Internship Pgm,48,Internship,R,8:30 am - 9:30 am
CDCI,395,Professional Internship Pgm,56,Internship,W,2:20 pm - 3:20 pm
CDCI,496,Johnson City Mentor Program,02,Seminar,T,4:40 pm - 5:40 pm
CDCI,496,Johnson City Mentor Program,04,Seminar,W,2:20 pm - 3:20 pm
CDCI,496,Johnson City Mentor Program,07,Seminar,M,4:40 pm - 5:40 pm
CDCI,496,Johnson City Mentor Program,36,Seminar,R,4:25 pm - 5:25 pm
CHEM,102,Introduction To Chemistry II,A 0,Lecture,MWF,8:30 am - 9:30 am
CHEM,102,Introduction To Chemistry II,A 0,Lecture,R,7:00 pm - 9:00 pm
CHEM,102,Introduction To Chemistry II,A51,Activity,W,12:00 pm - 3:00 pm
CHEM,102,Introduction To Chemistry II,A52,Activity,W,3:30 pm - 6:30 pm
CHEM,102,Introduction To Chemistry II,A53,Activity,R,8:30 am - 11:30 am
CHEM,102,Introduction To Chemistry II,A54,Activity,R,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,A 0,Lecture,MWF,8:30 am - 9:30 am
CHEM,108,Intro Chem Principles II,A 0,Lecture,R,7:35 pm - 9:35 pm
CHEM,108,Intro Chem Principles II,A51,Activity,M,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,A55,Activity,M,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,A57,Activity,M,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,A59,Activity,T,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,A62,Activity,T,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,A69,Activity,T,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,A70,Activity,T,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,A75,Activity,W,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,A79,Activity,W,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,A83,Activity,R,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,B 1,Lecture,MWF,2:20 pm - 3:20 pm
CHEM,108,Intro Chem Principles II,B 1,Lecture,R,7:35 pm - 9:35 pm
CHEM,108,Intro Chem Principles II,B61,Activity,T,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,B62,Activity,T,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,B64,Activity,T,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,B68,Activity,T,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,B72,Activity,W,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,B73,Activity,W,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,B84,Activity,R,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,B87,Activity,R,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,B90,Activity,R,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,B91,Activity,R,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,B92,Activity,R,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,C 2,Lecture,MWF,3:30 pm - 4:30 pm
CHEM,108,Intro Chem Principles II,C 2,Lecture,R,7:35 pm - 9:35 pm
CHEM,108,Intro Chem Principles II,C52,Activity,M,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,C53,Activity,M,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,C62,Activity,T,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,C65,Activity,T,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,C71,Activity,W,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,C77,Activity,W,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,C85,Activity,R,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,C89,Activity,R,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,D 3,Lecture,MWF,9:40 am - 10:40 am
CHEM,108,Intro Chem Principles II,D 3,Lecture,R,7:35 pm - 9:35 pm
CHEM,108,Intro Chem Principles II,D54,Activity,M,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,D58,Activity,M,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,D60,Activity,T,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,D67,Activity,T,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,D76,Activity,W,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,D78,Activity,W,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,D80,Activity,W,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,D82,Activity,W,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,E 4,Lecture,MWF,1:10 pm - 2:10 pm
CHEM,108,Intro Chem Principles II,E 4,Lecture,R,7:35 pm - 9:35 pm
CHEM,108,Intro Chem Principles II,E56,Activity,M,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,E63,Activity,T,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,E66,Activity,T,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,E74,Activity,W,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,E81,Activity,W,3:30 pm - 6:30 pm
CHEM,108,Intro Chem Principles II,E86,Activity,R,8:30 am - 11:30 am
CHEM,108,Intro Chem Principles II,E88,Activity,R,12:00 pm - 3:00 pm
CHEM,108,Intro Chem Principles II,E90,Activity,R,12:00 pm - 3:00 pm
CHEM,111,Chemical Principles (LEC),A 0,Lecture,MW,8:00 am - 9:30 am
CHEM,111,Chemical Principles (LEC),A 0,Lecture,R,7:35 pm - 9:35 pm
CHEM,111,Chemical Principles (ACT),A51,Activity,M,12:00 pm - 3:00 pm
CHEM,111,Chemical Principles (ACT),A52,Activity,M,3:30 pm - 6:30 pm
CHEM,111,Chemical Principles (ACT),A53,Activity,T,12:00 pm - 3:00 pm
CHEM,211,Research in Smart Energy I,A 0,Lecture,M,4:40 pm - 6:40 pm
CHEM,211,Research in Smart Energy I,A51,Activity,TR,12:00 pm - 3:00 pm
CHEM,211,Research in Smart Energy I,A52,Activity,TR,3:30 pm - 6:30 pm
CHEM,221,Analytical Chemistry,A 0,Lecture,TR,11:40 am - 1:05 pm
CHEM,221,Analytical Chemistry,A51,Activity,M,8:00 am - 12:00 pm
CHEM,221,Analytical Chemistry,A52,Activity,M,1:10 pm - 5:10 pm
CHEM,221,Analytical Chemistry,A53,Activity,T,1:15 pm - 5:15 pm
CHEM,221,Analytical Chemistry,A54,Activity,W,8:00 am - 12:00 pm
CHEM,221,Analytical Chemistry,A55,Activity,W,1:10 pm - 5:10 pm
CHEM,221,Analytical Chemistry,A56,Activity,R,1:15 pm - 5:15 pm
CHEM,221,Analytical Chemistry,A57,Activity,F,8:00 am - 12:00 pm
CHEM,231,Organic Chemistry I,90,Lecture,TR,8:30 am - 9:55 am
CHEM,231,Organic Chemistry I,90,Lecture,T,7:35 pm - 9:35 pm
CHEM,261,Biomedical Chemistry Stream I,A 0,Lecture,M,2:20 pm - 4:20 pm
CHEM,261,Biomedical Chemistry Stream I,A51,Activity,TR,12:00 pm - 3:00 pm
CHEM,261,Biomedical Chemistry Stream I,A52,Activity,TR,3:30 pm - 6:30 pm
CHEM,311,Research in Smart Energy II,A 0,Lecture,M,10:50 am - 12:50 pm
CHEM,311,Research in Smart Energy II,A51,Activity,,TBA
CHEM,311,Research in Smart Energy II,A52,Activity,,TBA
CHEM,332,Organic Chemistry II,90,Lecture,TR,11:40 am - 1:05 pm
CHEM,332,Organic Chemistry II,90,Lecture,T,7:35 pm - 9:35 pm
CHEM,332,Organic Chemistry II,91,Lecture,TR,4:25 pm - 5:50 pm
CHEM,332,Organic Chemistry II,91,Lecture,T,7:35 pm - 9:35 pm
CHEM,332,Organic Chemistry II,92,Lecture,TR,6:00 pm - 7:25 pm
CHEM,332,Organic Chemistry II,92,Lecture,T,7:35 pm - 9:35 pm
CHEM,332,Organic Chemistry II,93,Lecture,TR,1:15 pm - 2:40 pm
CHEM,332,Organic Chemistry II,93,Lecture,T,7:35 pm - 9:35 pm
CHEM,335,Organic Chemistry Lab (LEC),A 0,Lecture,F,1:10 pm - 2:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A51,Activity,M,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Lab (ACT),A53,Activity,M,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Lab (ACT),A55,Activity,M,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Lab (ACT),A57,Activity,T,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Lab (ACT),A59,Activity,T,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,A61,Activity,T,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Laboratory,A63,Activity,W,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,A65,Activity,W,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,A67,Activity,W,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Laboratory,A69,Activity,R,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,A71,Activity,R,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,A73,Activity,R,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Laboratory,A75,Activity,F,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,B 1,Lecture,F,1:10 pm - 2:10 pm
CHEM,335,Organic Chemistry Laboratory,B52,Activity,M,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,B54,Activity,M,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Laboratory,B56,Activity,M,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Laboratory,B58,Activity,T,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,B60,Activity,T,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Laboratory,B62,Activity,T,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Laboratory,B64,Activity,W,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,B66,Activity,W,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Laboratory,B68,Activity,W,1:10 pm - 5:10 pm
CHEM,335,Organic Chemistry Laboratory,B70,Activity,R,8:00 am - 12:00 pm
CHEM,335,Organic Chemistry Laboratory,B72,Activity,R,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Laboratory,B74,Activity,R,1:15 pm - 5:15 pm
CHEM,335,Organic Chemistry Laboratory,B76,Activity,F,8:00 am - 12:00 pm
CHEM,391,Practicum In College Teaching,02,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,07,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,08,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,10,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,12,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,18,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,28,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,29,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,30,Independent Study,,TBA
CHEM,391,Practicum In College Teaching,31,Independent Study,,TBA
CHEM,397,Independent Research,02,Independent Study,,TBA
CHEM,397,Independent Research,03,Independent Study,,TBA
CHEM,397,Independent Research,04,Independent Study,,TBA
CHEM,397,Independent Research,06,Independent Study,,TBA
CHEM,397,Independent Research,08,Independent Study,,TBA
CHEM,397,Independent Research,09,Independent Study,,TBA
CHEM,397,Independent Research,10,Independent Study,,TBA
CHEM,397,Independent Research,11,Independent Study,,TBA
CHEM,397,Independent Research,12,Independent Study,,TBA
CHEM,397,Independent Research,13,Independent Study,,TBA
CHEM,397,Independent Research,15,Independent Study,,TBA
CHEM,397,Independent Research,16,Independent Study,,TBA
CHEM,397,Independent Research,17,Independent Study,,TBA
CHEM,397,Independent Research,19,Independent Study,,TBA
CHEM,397,Independent Research,20,Independent Study,,TBA
CHEM,397,Independent Research,22,Independent Study,,TBA
CHEM,397,Independent Research,25,Independent Study,,TBA
CHEM,397,Independent Research,26,Independent Study,,TBA
CHEM,397,Independent Research,27,Independent Study,,TBA
CHEM,397,Independent Research,28,Independent Study,,TBA
CHEM,397,Independent Research,29,Independent Study,,TBA
CHEM,397,Independent Research,30,Independent Study,,TBA
CHEM,421,Advanced Analytical Chemistry,90,Lecture,MW,9:15 am - 10:40 am
CHEM,432,Organic Synthesis,01,Discussion,TR,11:40 am - 1:05 pm
CHEM,434,Bioorganic Chemistry,90,Discussion,TR,10:05 am - 11:30 am
CHEM,442,Physical Inorganic Chemistry,90,Lecture,MWF,8:30 am - 9:30 am
CHEM,444,Chemistry Of Solids,90,Lecture,MW,4:40 pm - 6:10 pm
CHEM,445,Inorganic Materials Lab,51,Activity,MW,8:30 am - 11:30 am
CHEM,451,Quantum Chemistry&Spectroscopy,90,Discussion,MWF,9:40 am - 10:40 am
CHEM,451,Quantum Chemistry&Spectroscopy,90,Discussion,W,7:00 pm - 9:00 pm
CHEM,455,Experimental Physical Chem.,51,Activity,M,1:10 pm - 5:10 pm
CHEM,455,Experimental Physical Chem.,52,Activity,T,1:15 pm - 5:15 pm
CHEM,455,Experimental Physical Chem.,54,Activity,R,1:15 pm - 5:15 pm
CHEM,482E,Analy.Topics: Electrochemistry,01,Discussion,MW,12:35 pm - 2:00 pm
CHEM,483L,OrganicTopics:Chemical Biology,01,Discussion,TR,10:05 am - 11:30 am
CHEM,484T,Inorg Topics: Trans Metal Chem,90,Lecture,MWF,9:40 am - 10:40 am
CHEM,496,Senior Seminar,90,Lecture,MW,12:00 pm - 1:00 pm
CHEM,497,Adv Independent Study,03,Independent Study,,TBA
CHEM,497,Adv Independent Study,04,Independent Study,,TBA
CHEM,497,Adv Independent Study,06,Independent Study,,TBA
CHEM,497,Adv Independent Study,08,Independent Study,,TBA
CHEM,497,Adv Independent Study,09,Independent Study,,TBA
CHEM,497,Adv Independent Study,10,Independent Study,,TBA
CHEM,497,Adv Independent Study,11,Independent Study,,TBA
CHEM,497,Adv Independent Study,13,Independent Study,,TBA
CHEM,497,Adv Independent Study,16,Independent Study,,TBA
CHEM,497,Adv Independent Study,17,Independent Study,,TBA
CHEM,497,Adv Independent Study,19,Independent Study,,TBA
CHEM,497,Adv Independent Study,20,Independent Study,,TBA
CHEM,497,Adv Independent Study,22,Independent Study,,TBA
CHEM,497,Adv Independent Study,25,Independent Study,,TBA
CHEM,497,Adv Independent Study,26,Independent Study,,TBA
CHEM,497,Adv Independent Study,27,Independent Study,,TBA
CHEM,497,Adv Independent Study,28,Independent Study,,TBA
CHEM,497,Adv Independent Study,29,Independent Study,,TBA
CHEM,497,Adv Independent Study,30,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,03,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,04,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,06,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,08,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,09,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,10,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,11,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,13,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,16,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,17,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,19,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,20,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,22,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,25,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,26,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,27,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,28,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,29,Independent Study,,TBA
CHEM,498,Adv Indep. Res./ Honors Chem,30,Independent Study,,TBA
CHEM,521,Advanced Analytical Chemistry,90,Lecture,MW,9:15 am - 10:40 am
CHEM,532,Organic Synthesis,01,Discussion,TR,11:40 am - 1:05 pm
CHEM,534,Bioorganic Chemistry,90,Discussion,TR,10:05 am - 11:30 am
CHEM,542,Physical Inorganic Chemistry,90,Lecture,MWF,8:30 am - 9:30 am
